x,y,species cloglog values
909.0,909.0,0.050587654
910.0,910.0,0.022315431
911.0,911.0,0.6027308
912.0,912.0,0.68566126
913.0,913.0,0.6097199
914.0,914.0,0.0019555825
915.0,915.0,0.3079932
916.0,916.0,0.0127479285
917.0,917.0,0.36317915
918.0,918.0,0.6389122
919.0,919.0,0.41193473
920.0,920.0,0.10493175
921.0,921.0,0.5810989
922.0,922.0,0.018761525
923.0,923.0,0.66014016
924.0,924.0,0.5879478
925.0,925.0,0.65654576
926.0,926.0,0.0019263322
927.0,927.0,0.04384472
928.0,928.0,0.62850523
929.0,929.0,0.015991226
930.0,930.0,0.022297898
931.0,931.0,0.11914941
932.0,932.0,7.034599E-4
933.0,933.0,0.5818293
934.0,934.0,0.5008972
935.0,935.0,0.46915874
936.0,936.0,0.0034503096
937.0,937.0,0.392046
938.0,938.0,6.7050953E-4
939.0,939.0,0.014002289
940.0,940.0,0.0022546353
941.0,941.0,0.076881826
942.0,942.0,0.5446335
943.0,943.0,0.0029204965
944.0,944.0,0.0032604244
945.0,945.0,0.5568316
946.0,946.0,0.098528735
947.0,947.0,0.0022313644
948.0,948.0,0.28776458
949.0,949.0,0.0035542848
950.0,950.0,0.6658156
951.0,951.0,0.4109131
952.0,952.0,0.09732477
953.0,953.0,0.0025835198
954.0,954.0,0.013585503
955.0,955.0,0.51149607
956.0,956.0,0.36566526
957.0,957.0,0.0026038305
958.0,958.0,0.0026246093
959.0,959.0,0.0036304179
960.0,960.0,0.1664975
961.0,961.0,0.0019043651
962.0,962.0,0.03960991
963.0,963.0,0.0038091994
964.0,964.0,0.0014492697
965.0,965.0,0.2774026
966.0,966.0,0.56371677
967.0,967.0,0.0029539904
968.0,968.0,0.68054825
969.0,969.0,0.015053489
970.0,970.0,0.0017312134
971.0,971.0,0.43852016
972.0,972.0,0.03324543
973.0,973.0,0.0047785784
974.0,974.0,0.027346132
975.0,975.0,0.121888295
976.0,976.0,0.3529868
977.0,977.0,0.15946043
